Date,Open,High,Low,Close,Adj Close,Volume
10/23/2020,104.906998,104.906998,104.550003,104.920998,104.920998,0
10/26/2020,104.707001,105.039001,104.649002,104.682999,104.682999,0
10/27/2020,104.806,104.830002,104.392998,104.832001,104.832001,0
10/28/2020,104.541,104.542,104.114998,104.544998,104.544998,0
10/29/2020,104.319,104.702003,104.029999,104.315002,104.315002,0
10/30/2020,104.557999,104.721001,104.139,104.554001,104.554001,0
11/02/2020,104.612,104.943001,104.612,104.580002,104.580002,0
11/03/2020,104.723999,104.801003,104.436996,104.724998,104.724998,0
11/04/2020,104.505997,105.341003,104.161003,104.545998,104.545998,0
11/05/2020,104.435997,104.449997,103.573997,104.438004,104.438004,0
11/06/2020,103.596001,103.758003,103.183998,103.602997,103.602997,0
11/09/2020,103.239998,105.636002,103.239998,103.252998,103.252998,0
11/10/2020,105.162003,105.477997,104.821999,105.137001,105.137001,0
11/11/2020,105.263,105.660004,105.012001,105.260002,105.260002,0
11/12/2020,105.424004,105.471001,105.102997,105.415001,105.415001,0
11/13/2020,105.084999,105.144997,104.611,105.089996,105.089996,0
11/16/2020,104.666,105.095001,104.364998,104.676003,104.676003,0
11/17/2020,104.495003,104.564003,104.073997,104.541,104.541,0
11/18/2020,104.153,104.153,103.664001,104.181,104.181,0
11/19/2020,103.903999,104.204002,103.719002,103.893997,103.893997,0
11/20/2020,103.792999,103.904999,103.706001,103.824997,103.824997,0
11/23/2020,103.823997,104.624001,103.686996,103.817001,103.817001,0
11/24/2020,104.556999,104.745003,104.149002,104.525002,104.525002,0
11/25/2020,104.505997,104.584999,104.267998,104.513,104.513,0
11/26/2020,104.378998,104.391998,104.225998,104.400002,104.400002,0
11/27/2020,104.264,104.266998,103.906998,104.241997,104.241997,0
11/30/2020,104.100998,104.384003,103.830002,104.082001,104.082001,0
12/01/2020,104.301003,104.572998,104.185997,104.299004,104.299004,0
12/02/2020,104.289001,104.747002,104.224998,104.308998,104.308998,0
12/03/2020,104.456001,104.532997,103.675003,104.458,104.458,0
12/04/2020,103.823997,104.241997,103.737999,103.822998,103.822998,0
12/07/2020,104.200996,104.309998,103.924004,104.197998,104.197998,0
12/08/2020,104.008003,104.192001,103.959999,103.998001,103.998001,0
12/09/2020,104.133003,104.301003,104.053001,104.135002,104.135002,0
12/10/2020,104.287003,104.573997,104.232002,104.272003,104.272003,0
12/11/2020,104.167999,104.167999,103.825996,104.181999,104.181999,0
12/14/2020,103.961998,104.083,103.514,103.939003,103.939003,0
12/15/2020,104.012001,104.147003,103.681,104.010002,104.010002,0
12/16/2020,103.651001,103.709999,103.262001,103.634003,103.634003,0
12/17/2020,103.463997,103.549004,102.893997,103.474998,103.474998,0
12/18/2020,103.149002,103.589996,103.128998,103.130997,103.130997,0
12/21/2020,103.473,103.885002,103.257004,103.457001,103.457001,0
12/22/2020,103.336998,103.722,103.278999,103.339996,103.339996,0
12/23/2020,103.527,103.635002,103.362999,103.533997,103.533997,0
12/24/2020,103.525002,103.755997,103.5,103.552002,103.552002,0
12/25/2020,103.621002,103.654999,103.213997,103.653,103.653,0
12/28/2020,103.526001,103.893997,103.400002,103.532997,103.532997,0
12/29/2020,103.691002,103.791,103.466003,103.689003,103.689003,0
12/30/2020,103.552002,103.57,102.962997,103.558998,103.558998,0
12/31/2020,103.134003,103.278999,103.002998,103.121002,103.121002,0
01/01/2021,103.225998,103.25,103.225998,103.225998,103.225998,0
01/04/2021,103.244003,103.244003,102.709999,103.238998,103.238998,0
01/05/2021,103.141998,103.18,102.671997,103.125,103.125,0
01/06/2021,102.699997,103.431,102.589996,102.678001,102.678001,0
01/07/2021,103.028,103.950996,102.956001,103.024002,103.024002,0
01/08/2021,103.794998,104.078003,103.616997,103.790001,103.790001,0
01/11/2021,104.072998,104.389,104.037003,104.091003,104.091003,0
01/12/2021,104.132004,104.319,104.089996,104.127998,104.127998,0
01/13/2021,103.748001,103.987999,103.540001,103.751999,103.751999,0
01/14/2021,103.845001,104.188004,103.641998,103.836998,103.836998,0
01/15/2021,103.836998,103.885002,103.620003,103.828003,103.828003,0
01/18/2021,103.912003,103.922997,103.639,103.907997,103.907997,0
01/19/2021,103.695999,104.082001,103.650002,103.703003,103.703003,0
01/20/2021,103.898003,103.917999,103.462997,103.897003,103.897003,0
01/21/2021,103.556999,103.658997,103.325996,103.555,103.555,0
01/22/2021,103.512001,103.882004,103.495003,103.505997,103.505997,0
01/25/2021,103.787003,103.931,103.677002,103.777,103.777,0
01/26/2021,103.762001,103.827003,103.555,103.760002,103.760002,0
01/27/2021,103.602997,104.167999,103.593002,103.602997,103.602997,0
01/28/2021,104.136002,104.452003,104.136002,104.142998,104.142998,0
01/29/2021,104.311996,104.934998,104.289001,104.291,104.291,0
02/01/2021,104.719002,104.989998,104.624001,104.685997,104.685997,0
02/02/2021,104.877998,105.162003,104.822998,104.880997,104.880997,0
02/03/2021,105.022003,105.097,104.924004,105.028,105.028,0
02/04/2021,104.995003,105.490997,104.973,104.995003,104.995003,0
02/05/2021,105.568001,105.763,105.331001,105.571999,105.571999,0
02/08/2021,105.397003,105.666,105.157997,105.400002,105.400002,0
02/09/2021,105.226997,105.226997,104.512001,105.209999,105.209999,0
02/10/2021,104.582001,104.836998,104.417999,104.574997,104.574997,0
02/11/2021,104.619003,104.779999,104.552002,104.614998,104.614998,0
02/12/2021,104.754997,105.169998,104.720001,104.740997,104.740997,0
02/15/2021,105.060997,105.404999,104.983002,105.058998,105.058998,0
02/16/2021,105.385002,105.867996,105.198997,105.387001,105.387001,0
02/17/2021,106.128998,106.205002,105.82,106.102997,106.102997,0
02/18/2021,105.856003,105.917999,105.598999,105.861,105.861,0
02/19/2021,105.667999,105.726997,105.25,105.652,105.652,0
02/22/2021,105.542999,105.835999,105.0,105.514,105.514,0
02/23/2021,105.012001,105.411003,104.900002,104.984001,104.984001,0
02/24/2021,105.287003,106.094002,105.267998,105.282997,105.282997,0
02/25/2021,105.945999,106.286003,105.855003,105.944,105.944,0
02/26/2021,106.389999,106.681999,105.857002,106.378998,106.378998,0
03/01/2021,106.473999,106.773003,106.375999,106.502998,106.502998,0
03/02/2021,106.846001,106.949997,106.688004,106.850998,106.850998,0
03/03/2021,106.753998,107.139,106.700996,106.758003,106.758003,0
03/04/2021,107.058998,107.635002,106.970001,107.057999,107.057999,0
03/05/2021,107.960999,108.609001,107.825996,107.955002,107.955002,0
03/08/2021,108.396004,108.940002,108.314003,108.418999,108.418999,0
03/09/2021,108.926003,109.228996,108.559998,108.939003,108.939003,0
03/10/2021,108.564003,108.919998,108.338997,108.577003,108.577003,0
03/11/2021,108.435997,108.802002,108.362999,108.431999,108.431999,0
03/12/2021,108.573997,109.148003,108.518997,108.555,108.555,0
03/15/2021,109.113998,109.356003,108.931,109.116997,109.116997,0
03/16/2021,109.119003,109.276001,108.782997,109.134003,109.134003,0
03/17/2021,109.023003,109.276001,109.014,109.028999,109.028999,0
03/18/2021,108.910004,109.283997,108.693001,108.890999,108.890999,0
03/19/2021,108.931999,109.100998,108.612,108.931,108.931,0
03/22/2021,108.877998,108.947998,108.621002,108.871002,108.871002,0
03/23/2021,108.777,108.869003,108.415001,108.776001,108.776001,0
03/24/2021,108.523003,108.941002,108.455002,108.519997,108.519997,0
03/25/2021,108.783997,109.189003,108.783997,108.790001,108.790001,0
03/26/2021,109.181999,109.834,109.139,109.179001,109.179001,0
03/29/2021,109.778,109.778999,109.384003,109.791,109.791,0
03/30/2021,109.830002,110.418999,109.788002,109.835999,109.835999,0
03/31/2021,110.292999,110.953003,110.278,110.305,110.305,0
04/01/2021,110.737999,110.845001,110.563004,110.75,110.75,0
04/02/2021,110.620003,110.744003,110.382004,110.612999,110.612999,0
04/05/2021,110.669998,110.711998,109.957001,110.677002,110.677002,0
04/06/2021,110.194,110.547997,109.689003,110.193001,110.193001,0
04/07/2021,109.782997,109.934998,109.592003,109.792999,109.792999,0
04/08/2021,109.877998,109.893997,109.000999,109.851997,109.851997,0
04/09/2021,109.324997,109.952003,109.222,109.330002,109.330002,0
04/12/2021,109.719002,109.761002,109.247002,109.694,109.694,0
04/13/2021,109.379997,109.747002,109.042999,109.374001,109.374001,0
04/14/2021,108.917,109.080002,108.764999,108.924004,108.924004,0
04/15/2021,108.886002,108.950996,108.625,108.893997,108.893997,0
04/16/2021,108.654999,108.960999,108.625,108.689003,108.689003,0
04/19/2021,108.694,108.754997,108.007004,108.719002,108.719002,0
